Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,StagnationIndex,OverallSatisfaction,BurnoutFlag,YearsPerCompany,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
1.0901940236181409,1.0494548838312445,-0.8999145224423435,1.064209333982036,-0.6587097500594324,-0.9084364658301766,1.7952820850459525,-0.6479968271994002,2.200247747006088,0.9312891818499833,1.3307629261300484,-0.33712854383170676,0.24021828341039647,2.61310031407703,2.2614821417371727,-0.6053893510945483,0.33762109125915835,-0.6657058719069946,-0.6253648713435828,-0.36802435883251516,-0.6164064977950603,-0.3191466756593909,-0.6215519320362266,-0.3292238036842823,-0.2351880548707678,-0.48640832634414105,0.648297659314349,1.2062814027195201,-0.3586068158422565,-0.6695340634119862,-0.23591374743707189,-0.3292238036842823,-1.2212802396374116,-0.19006143222027222,-0.47299607414887684,3.628866861541655,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,-0.5498414147691577,-0.23186944788008415,-0.9214426752509267,-0.6815483069050066,-0.6377292251365789,0
-1.634827596376192,-0.5234492887626604,-0.8999145224423435,-1.8553322914367996,0.2602020720875338,1.6941112470887076,0.37356374698936007,1.1535262668585071,-0.8978690714810482,0.6827417851030926,-1.0837043422612147,-0.33712854383170676,0.24021828341039647,0.2474298218872014,-1.0726746626292767,-0.6053893510945483,0.33762109125915835,-0.8300707901019612,-0.9056351033176886,-0.05688370751185537,-0.8970468545147626,-0.9279325484500539,0.9651595124093659,-0.3292238036842823,-0.565564675703254,-0.48640832634414105,0.648297659314349,-0.8289939625576042,-0.3586068158422565,-0.6695340634119862,-0.23591374743707189,3.0374474409480303,0.8188128879387192,-0.19006143222027222,2.114182452358468,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,-0.5498414147691577,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,-0.6377292251365789,0
0.9811931588183676,-0.9920800089649648,-0.7776101796257255,-1.8553322914367996,-1.5776215722063986,-0.6629130966868856,0.37356374698936007,0.25276471982955345,2.3516521100777417,0.16770484601314473,0.12352929193441692,-0.8809737668030194,1.1604029781681362,0.2474298218872014,1.4920613407295304,0.1909617416204281,0.33762109125915835,0.8135783918477043,1.3365267524751574,0.5653975951294642,1.3480759992428557,0.8984250699219349,-0.0926481172210291,-0.3292238036842823,0.27539399550671095,-0.48640832634414105,0.648297659314349,-0.8289939625576042,2.7885694187136663,-0.6695340634119862,-0.23591374743707189,-0.3292238036842823,0.8188128879387192,-0.19006143222027222,-0.47299607414887684,3.628866861541655,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,-0.5498414147691577,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,-0.6377292251365789,0
-1.307825001976872,-0.45365322405167885,0.44543324854045496,-1.8553322914367996,-0.6587097500594324,-1.252169182630784,0.37356374698936007,0.25276471982955345,-0.9962329558958009,1.667056237692766,-0.6812931308626707,-1.1528963782886759,0.24021828341039647,-0.9354054242077128,-0.5597274619575152,-1.4017404438095247,0.33762109125915835,-0.008246199127128446,-0.06482440739537135,-0.679165010153175,0.5061549290837488,0.5940321335266034,-0.0926481172210291,-0.3292238036842823,0.15525704247671593,-0.48640832634414105,0.648297659314349,-0.8289939625576042,-0.3586068158422565,1.4935759876113537,-0.23591374743707189,-0.3292238036842823,0.8188128879387192,-0.19006143222027222,-0.47299607414887684,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,-0.5498414147691577,4.312771730569565,1.0852547064066471,-0.6815483069050066,-0.6377292251365789,0
0.6541905644190477,0.4910863661433924,-0.04378412272601721,2.0373898757883144,1.1791138942345,0.31918037988627823,0.37356374698936007,0.25276471982955345,-0.1708516962750551,0.7283621242933445,0.12352929193441692,-0.6090511553173631,-0.6799664113473433,0.2474298218872014,-0.1750170614536942,0.1909617416204281,0.33762109125915835,0.1561187190678381,0.7759862885269458,0.5653975951294642,0.7867952858034511,0.289639197131272,0.43625569759416843,-0.3292238036842823,-0.5054961991882564,2.055885859347903,-1.5425013273341408,-0.8289939625576042,-0.3586068158422565,1.4935759876113537,-0.23591374743707189,-0.3292238036842823,0.8188128879387192,-0.19006143222027222,2.114182452358468,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,-0.5498414147691577,-0.23186944788008415,-0.9214426752509267,-0.6815483069050066,1.568063624159353,0
-0.9808224075775521,0.8799501552474323,-0.8999145224423435,1.064209333982036,-1.5776215722063986,0.9084364658301766,-2.469872929123825,1.1535262668585071,-0.6810999491525186,1.4390936281414766,0.9283517147315046,-0.6090511553173631,1.1604029781681362,-0.9354054242077128,-0.816201062293396,0.9873128343354044,-1.0555101484628426,-0.6657058719069946,-0.6253648713435828,-0.05688370751185537,-0.6164064977950603,-0.6235396120547224,0.43625569759416843,-0.3292238036842823,-0.9259755347932389,-0.48640832634414105,0.648297659314349,-0.8289939625576042,-0.3586068158422565,1.4935759876113537,-0.23591374743707189,-0.3292238036842823,0.8188128879387192,-0.19006143222027222,-0.47299607414887684,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,2.0845753873282074,-0.5498414147691577,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,1.568063624159353,1
1.5261974828172342,0.07230997787750328,-1.0222188652589617,0.09102879217575739,0.2602020720875338,1.497692551774075,0.37356374698936007,1.1535262668585071,-0.8517969944717965,1.2296295097862346,-0.6812931308626707,-1.1528963782886759,-0.6799664113473433,-0.9354054242077128,-1.3291482629651574,-2.198091536524501,-1.0555101484628426,-0.9944357082969277,-1.1859053352917943,-0.679165010153175,-1.177687211234465,-0.6235396120547224,0.43625569759416843,-0.3292238036842823,-0.9259755347932389,-0.48640832634414105,0.648297659314349,1.2062814027195201,-0.3586068158422565,-0.6695340634119862,-0.23591374743707189,-0.3292238036842823,0.8188128879387192,-0.19006143222027222,-0.47299607414887684,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,2.0845753873282074,-0.5498414147691577,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,-0.6377292251365789,0
0.6541905644190477,0.6929964104858747,2.1576940479731075,0.09102879217575739,0.2602020720875338,0.8593317920015183,0.37356374698936007,-1.5487583742283537,1.013431043247762,-0.3971250242661634,2.135585348927136,-1.1528963782886759,0.24021828341039647,0.2474298218872014,0.8508773398898287,-1.4017404438095247,0.33762109125915835,0.1561187190678381,0.7759862885269458,-0.679165010153175,-0.8970468545147626,1.5072109427125981,-0.6215519320362266,-0.3292238036842823,-0.7007187478619983,2.055885859347903,-1.5425013273341408,1.2062814027195201,-0.3586068158422565,-0.6695340634119862,-0.23591374743707189,-0.3292238036842823,-1.2212802396374116,-0.19006143222027222,-0.47299607414887684,-0.27556811482887217,3.067096289003281,-0.23791547571544325,-0.4797140012679975,-0.5498414147691577,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,-0.6377292251365789,0
0.32718797001972766,-1.7099823888493462,0.567737591357073,-0.8821517496305211,1.1791138942345,0.9084364658301766,0.37356374698936007,-1.5487583742283537,-0.4104264967231644,-0.4350956114580499,-0.6812931308626707,-0.06520593234605039,0.24021828341039647,0.2474298218872014,-0.816201062293396,-0.6053893510945483,0.33762109125915835,-0.33697603551706157,-0.06482440739537135,-0.36802435883251516,-0.6164064977950603,0.289639197131272,-0.0926481172210291,-0.3292238036842823,-0.205153816613269,-0.48640832634414105,0.648297659314349,1.2062814027195201,-0.3586068158422565,-0.6695340634119862,-0.23591374743707189,-0.3292238036842823,-1.2212802396374116,-0.19006143222027222,-0.47299607414887684,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,1.8187062180825984,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,-0.6377292251365789,0
-1.0898232723773253,-1.4931160449259393,0.07852022009060083,0.09102879217575739,1.1791138942345,1.5959018994313912,-1.0481545910672325,1.1535262668585071,-0.1501192616208918,-1.0139732081343564,-0.6812931308626707,-1.1528963782886759,1.1604029781681362,-0.9354054242077128,-0.6879642621254556,0.1909617416204281,0.33762109125915835,-0.172611117322095,-0.6253648713435828,0.5653975951294642,-0.05512578435565574,-1.2323254848453853,2.022967142039761,-0.3292238036842823,-0.024948387068276533,-0.48640832634414105,0.648297659314349,-0.8289939625576042,2.7885694187136663,-0.6695340634119862,-0.23591374743707189,-0.3292238036842823,-1.2212802396374116,-0.19006143222027222,-0.47299607414887684,-0.27556811482887217,-0.32604128001634125,-0.23791547571544325,-0.4797140012679975,1.8187062180825984,-0.23186944788008415,1.0852547064066471,-0.6815483069050066,1.568063624159353,0
